,city,lat,lng,country,population
23481,Spisska Bela,49.1858,20.4567,Slovakia,6657.0
23482,Kingsland,30.6651,-98.4545,United States,6853.0
23483,Greenbrier,36.4239,-86.7976,United States,6852.0
23484,Southbourne,50.845,-0.9081,United Kingdom,6265.0
23485,Kraslice,50.3238,12.5176,Czechia,6767.0
23486,Horncastle,53.208,-0.114,United Kingdom,6815.0
23487,Lake Mathews,33.825,-117.3683,United States,6848.0
23488,Maulbronn,49.0003,8.8108,Germany,6588.0
23489,Mount Cotton,-27.6188,153.221,Australia,6835.0
23490,Eldridge,41.639,-90.5809,United States,6846.0
23491,Teius,46.2,23.68,Romania,6695.0
23492,Malvern Link,52.1255,-2.3161,United Kingdom,6155.0
23493,Upper Mount Bethel,40.8984,-75.1386,United States,6843.0
23494,Moapa Valley,36.6078,-114.4566,United States,6843.0
23495,Peace River,56.2339,-117.2897,Canada,6842.0
23496,Sunnyvale,32.7974,-96.5577,United States,6841.0
23497,Bee Cave,30.3084,-97.9629,United States,6841.0
23498,Lucas Valley-Marinwood,38.0405,-122.5765,United States,6841.0
23499,Lovejoy,33.4426,-84.3176,United States,6840.0
23500,Merrimac,42.8386,-71.0119,United States,6839.0
23501,Acs,47.71,18.0156,Hungary,6771.0
23502,Fircrest,47.2307,-122.5157,United States,6835.0
23503,Landore,51.64,-3.94,United Kingdom,6168.0
23504,Altenkirchen,50.6872,7.6456,Germany,6263.0
23505,Hainburg an der Donau,48.1478,16.9419,Austria,6570.0
23506,Balan,46.6497,25.81,Romania,6115.0
23507,Puchezh,56.9833,43.1667,Russia,6813.0
23508,Alstonville,-28.8317,153.4344,Australia,5739.0
23509,Brixworth,52.329,-0.904,United Kingdom,5162.0
23510,Livada,47.8667,23.1333,Romania,6773.0
23511,Clay Township,40.2353,-76.2369,United States,6831.0
23512,Waki,34.2022,132.2203,Japan,6238.0
23513,Ashoro,43.2447,143.5542,Japan,6822.0
23514,Trumann,35.6771,-90.5261,United States,6826.0
23515,Mendota,41.5553,-89.1042,United States,6826.0
23516,East Earl,40.1235,-76.0332,United States,6825.0
23517,Huntertown,41.2155,-85.1715,United States,6824.0
23518,Ocampo,22.8444,-99.3358,Mexico,5095.0
23519,Saint Blazey,50.361,-4.716,United Kingdom,6799.0
23520,Crossett,33.128,-91.9631,United States,6820.0
23521,Puerto Narino,-3.7703,-70.3831,Colombia,6816.0
23522,Waldeck,51.2,9.0667,Germany,6761.0
23523,Old Greenwich,41.0253,-73.5691,United States,6819.0
23524,Knyaginino,55.8167,45.0333,Russia,6804.0
23525,Jose Pedro Varela,-33.45,-54.5333,Uruguay,5118.0
23526,Baboua,5.7833,14.8192,Central African Republic,6812.0
23527,River Park,27.3214,-80.3307,United States,6818.0
23528,Santo Antonio do Pinhal,-22.8269,-45.6628,Brazil,6767.0
23529,Margaret River,-33.955,115.075,Australia,6392.0
23530,Bermuda Dunes,33.7434,-116.2874,United States,6817.0
23531,Hoosick,42.8903,-73.3561,United States,6816.0
23532,Mount Vernon,37.9364,-87.8959,United States,6816.0
23533,Glen Innes,-29.75,151.7361,Australia,6155.0
23534,Kostenets,42.3075,23.8575,Bulgaria,6777.0
23535,Moores Mill,34.8491,-86.5222,United States,6815.0
23536,Puerto Aventuras,20.5117,-87.2342,Mexico,5979.0
23537,St. Francis,45.3991,-93.3902,United States,6813.0
23538,Lossiemouth,57.7189,-3.2875,United Kingdom,6803.0
23539,Kirtland,41.5969,-81.3406,United States,6812.0
23540,Bishops Waltham,50.9536,-1.2118,United Kingdom,6723.0
23541,Shikama,38.5489,140.85,Japan,6745.0
23542,East Buffalo,40.9337,-76.9135,United States,6806.0
23543,Faget,45.85,22.18,Romania,6761.0
23544,Yamba,-29.4333,153.35,Australia,6076.0
23545,Omachi,33.2139,130.1161,Japan,6261.0
23546,Aquia Harbour,38.4597,-77.3806,United States,6805.0
23547,Marion,34.1787,-79.3966,United States,6804.0
23548,Kristinestad,62.2736,21.3778,Finland,6793.0
23549,Arran-Elderslie,44.4,-81.2,Canada,6803.0
23550,Kimberly,44.267,-88.3377,United States,6802.0
23551,South Patrick Shores,28.202,-80.6137,United States,6802.0
23552,Taylor Mill,39.0092,-84.4988,United States,6802.0
23553,Bani Bangou,15.0408,2.705,Niger,6788.0
23554,Oishida,38.5939,140.3728,Japan,6713.0
23555,Velizh,55.6,31.2,Russia,6788.0
23556,Perry,30.109,-83.5821,United States,6796.0
23557,Valley Park,38.5513,-90.4924,United States,6796.0
23558,Moraleja,40.0695,-6.6572,Spain,6750.0
23559,Waldsassen,50.0,12.3,Germany,6694.0
23560,Waldmunchen,49.3785,12.7049,Germany,6728.0
23561,Natividade da Serra,-23.3756,-45.4419,Brazil,6786.0
23562,Columbus,43.3354,-89.03,United States,6793.0
23563,Waterford,-27.6833,153.133,Australia,6431.0
23564,Mexia,31.6809,-96.4833,United States,6792.0
23565,Marvin,34.989,-80.8032,United States,6792.0
23566,Heitersheim,47.8753,7.6547,Germany,6257.0
23567,Gypsum,39.6285,-106.9334,United States,6790.0
23568,Fowler,36.6243,-119.6737,United States,6790.0
23569,Kingston,41.4738,-71.5236,United States,6789.0
23570,Rosice,49.1824,16.3879,Czechia,6291.0
23571,Exeter,41.5658,-71.6308,United States,6782.0
23572,Guanica,17.9698,-66.9309,Puerto Rico,6781.0
23573,Mount Hope,41.46,-74.5281,United States,6781.0
23574,Lincoln,33.5935,-86.1371,United States,6781.0
23575,Charagua,-19.7919,-63.2006,Bolivia,6780.0
23576,Kishkenekol,53.6394,72.3439,Kazakhstan,6779.0
23577,Senov,49.7931,18.3761,Czechia,6393.0
23578,Inniswold,30.3982,-91.071,United States,6777.0
23579,Malchow,53.4833,12.4333,Germany,6627.0
23580,Luftkurort Arendsee,52.8767,11.4867,Germany,6750.0
23581,`Ayn `Isa,36.3858,38.8472,Syria,6730.0
23582,Ghafsai,34.6245,-4.9112,Morocco,6361.0
23583,Colombier,46.9667,6.8667,Switzerland,5547.0
23584,Parkano,62.0097,23.025,Finland,6766.0
23585,Lutherville,39.4239,-76.6176,United States,6773.0
23586,Saint-Zotique,45.25,-74.25,Canada,6773.0
23587,Williamson,43.2417,-77.1923,United States,6772.0
23588,Whitmore Lake,42.4235,-83.7524,United States,6771.0
23589,Oleksandrivsk,48.5833,39.1833,Ukraine,6709.0
23590,East Coventry,40.2014,-75.6162,United States,6770.0
23591,Danbury,51.715,0.582,United Kingdom,6500.0
23592,Castro Marim,37.2167,-7.45,Portugal,6747.0
